temperature_min;temperature_mean;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;озерная форель;[0.65, 0.63, 0.58, 0.54, 0.46, 0.48, 0.5, 0.5, 0.54];[0.79, 0.75, 0.66, 0.58, 0.56, 0.53, 0.59, 0.58, 0.61]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;озерная форель;[0.63, 0.58, 0.54, 0.46, 0.48, 0.5, 0.5, 0.54, 0.58];[0.75, 0.66, 0.58, 0.56, 0.53, 0.59, 0.58, 0.61, 0.72]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;елец;[0.58, 0.49, 0.48, 0.49, 0.5, 0.48, 0.5, 0.51, 0.56];[0.72, 0.63, 0.59, 0.53, 0.57, 0.58, 0.58, 0.6, 0.62]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;елец;[0.49, 0.48, 0.49, 0.5, 0.48, 0.5, 0.51, 0.56, 0.54];[0.63, 0.59, 0.53, 0.57, 0.58, 0.58, 0.6, 0.62, 0.65]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;чехонь;[0.56, 0.44, 0.43, 0.49, 0.51, 0.52, 0.51, 0.55, 0.55];[0.72, 0.59, 0.55, 0.53, 0.59, 0.57, 0.57, 0.6, 0.59]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;чехонь;[0.44, 0.43, 0.49, 0.51, 0.52, 0.51, 0.55, 0.55, 0.53];[0.59, 0.55, 0.53, 0.59, 0.57, 0.57, 0.6, 0.59, 0.62]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;сом;[0.45, 0.37, 0.38, 0.47, 0.49, 0.46, 0.45, 0.44, 0.48];[0.69, 0.53, 0.45, 0.55, 0.55, 0.56, 0.49, 0.5, 0.56]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;сом;[0.37, 0.38, 0.47, 0.49, 0.46, 0.45, 0.44, 0.48, 0.4];[0.53, 0.45, 0.55, 0.55, 0.56, 0.49, 0.5, 0.56, 0.55]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;голавль;[0.49, 0.48, 0.53, 0.54, 0.58, 0.57, 0.59, 0.55, 0.54];[0.77, 0.61, 0.62, 0.64, 0.62, 0.63, 0.64, 0.61, 0.65]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;голавль;[0.48, 0.53, 0.54, 0.58, 0.57, 0.59, 0.55, 0.54, 0.44];[0.61, 0.62, 0.64, 0.62, 0.63, 0.64, 0.61, 0.65, 0.61]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;язь;[0.45, 0.46, 0.47, 0.5, 0.52, 0.53, 0.53, 0.55, 0.51];[0.71, 0.58, 0.54, 0.6, 0.58, 0.59, 0.59, 0.57, 0.59]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;язь;[0.46, 0.47, 0.5, 0.52, 0.53, 0.53, 0.55, 0.51, 0.51];[0.58, 0.54, 0.6, 0.58, 0.59, 0.59, 0.57, 0.59, 0.6]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;карп;[0.44, 0.47, 0.46, 0.43, 0.41, 0.41, 0.42, 0.46, 0.44];[0.71, 0.61, 0.53, 0.47, 0.49, 0.51, 0.55, 0.51, 0.53]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;карп;[0.47, 0.46, 0.43, 0.41, 0.41, 0.42, 0.46, 0.44, 0.44];[0.61, 0.53, 0.47, 0.49, 0.51, 0.55, 0.51, 0.53, 0.55]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;жерех;[0.45, 0.52, 0.42, 0.44, 0.43, 0.42, 0.42, 0.38, 0.4];[0.68, 0.6, 0.55, 0.49, 0.49, 0.47, 0.47, 0.46, 0.48]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;жерех;[0.52, 0.42, 0.44, 0.43, 0.42, 0.42, 0.38, 0.4, 0.39];[0.6, 0.55, 0.49, 0.49, 0.47, 0.47, 0.46, 0.48, 0.5]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;лещ;[0.51, 0.38, 0.38, 0.42, 0.41, 0.42, 0.42, 0.41, 0.39];[0.7, 0.58, 0.44, 0.49, 0.47, 0.47, 0.46, 0.48, 0.48]
[13, 15, 13, 13, 13, 17, 15, 14, 14];[15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25, 15.25];[17, 19, 19, 23, 24, 22, 22, 21, 17];[4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125, 4.875];['З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[11, 10, 9, 8, 6, 6, 9, 9, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[743, 747, 749, 750, 749, 746, 745, 743, 743];[0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775, 0.78125];[0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Москва;лещ;[0.38, 0.38, 0.42, 0.41, 0.42, 0.42, 0.41, 0.39, 0.35];[0.58, 0.44, 0.49, 0.47, 0.47, 0.46, 0.48, 0.48, 0.48]
[15, 13, 15, 13, 13, 13, 17, 15, 14];[17.125, 15, 16.875, 16.625, 18.125, 19.375, 19.375, 19, 18.25];[19, 17, 19, 19, 23, 24, 22, 22, 21];[2.875, 4.125, 4, 2.875, 2.625, 1.75, 1.625, 2.375, 2.125];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'ЮЗ'];[17, 11, 10, 9, 8, 6, 6, 9, 9];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['малооблачно', 'небольшой дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[737, 743, 747, 749, 750, 749, 746, 745, 743];[0.86125, 0.89625, 0.79, 0.7825, 0.73, 0.65875, 0.705, 0.82375, 0.775];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 1.125, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Москва;карась;[0.52, 0.47, 0.52, 0.48, 0.45, 0.44, 0.48, 0.51, 0.49];[0.73, 0.65, 0.6, 0.56, 0.55, 0.54, 0.56, 0.53, 0.56]
